candidate_id,name,email,phone,submitted_at,salary_full_time,salary_part_time,has_salary_info,salary_ratio_pt_ft,available_full_time,available_part_time,availability_flexibility,both_available,total_experiences,unique_companies,has_big_tech,has_senior_role,has_lead_role,most_common_role_type,experience_diversity_score,company_prestige_score,avg_prestige_per_role,highest_education_level,total_degrees,has_cs_degree,has_top_school,has_high_gpa,total_skills,frontend_skills,backend_skills,mobile_skills,data_skills,cloud_skills,database_skills,devops_skills,language_skills,is_full_stack,high_demand_skills,skills_diversity_score,primary_skill_category,country,city,continent,timezone_group,is_major_tech_hub,experience_score,skills_score,education_score,market_value_score,completeness_score,detailed_experience_score,detailed_skills_score,detailed_education_score,detailed_skill_categories,detailed_is_full_stack,detailed_high_demand_count,detailed_has_tech_degree,detailed_top50_schools,detailed_top25_schools,overall_score,enhanced_overall_score,experience_level,enhanced_experience_level,original_skills,original_work_experiences,score_percentile,enhanced_score_percentile,salary_percentile,experience_percentile,value_tier,enhanced_value_tier,experience_tier,budget_category,value_for_money,enhanced_value_for_money
582,Friendly Walrus,friendly-walrus@example.com,3590879109421,2025-01-27 00:59:46.000000,95468,0,True,0.0,True,True,2,True,2,2,False,False,False,Other,1.0,2,1.0,Bachelor's Degree,3,False,False,True,1,1,0,0,0,0,0,0,0,False,1,0.125,frontend,Bulgaria,Bulgaria,Other,Other,False,16,4,10,20,12,8,5.25,15,['frontend'],False,1.0,False,0.0,0.0,60.0,60.25,Mid-Level,Entry-Level,React,Brezent D&D: Creative Writing AI Tutor; DMC Trade: Energy Efficiency Engineer,30.71794871794872,27.794871794871796,48.30769230769231,21.897435897435898,Medium,Low,Junior,Standard,0.6284828424184019,0.6311015209284786
583,Optimistic,optimistic-elephant@example.com,343611070541,2025-01-27 14:18:26.000000,111153,0,True,0.0,True,True,2,True,7,7,False,True,True,Engineering,1.0,7,1.0,Bachelor's Degree,1,False,False,False,11,2,1,0,0,3,2,2,2,True,5,0.75,cloud,San Sebastian de los Reyes,San Sebastian de los Reyes,Other,Other,False,25,30,10,15,12,25,33.5,15,"['frontend', 'backend', 'database', 'cloud', 'devops', 'languages']",True,5.0,False,0.0,0.0,90.0,100.5,Senior,Mid-Level,"Azure, Docker, HTML/CSS, Java, JavaScript, MongoDB, Node JS, SQL, Kubernetes, Objective-C, Kafka",PulseLive: Senior Software Engineer; BASF: DevOps Engineer; Capitole Consulting: Tech Lead; Amaris: Senior Software Engineer; Experis: Software Engineer; Elecnor Deimos: Software Developer Intern; Naevatec.S.L: Software Developer Intern,88.71794871794872,90.51282051282051,64.92307692307693,83.48717948717949,Excellent,Medium,Senior,Premium,0.8096947450811044,0.9041591320072332
584,Spirited Buffalo,spirited-buffalo@example.com,5511958187137,2025-01-28 02:50:23.000000,141334,0,True,0.0,True,True,2,True,3,3,False,False,False,Analytics,1.0,3,1.0,Bachelor's Degree,2,False,False,False,3,0,0,0,2,0,0,0,1,False,2,0.25,data,Brazil,Brazil,South America,Americas,False,24,10,10,15,12,12,11.5,15,"['data', 'languages']",False,2.0,False,0.0,0.0,69.0,65.5,Senior,Junior,"Data Analysis, Python, Machine Learning",Saint-Gobain: Data Scientist; EvoAI: Data Scientist; Mobly: Business Analyst,55.794871794871796,36.56410256410256,96.92307692307692,40.35897435897436,Medium,Low,Mid,Executive,0.4882052443148853,0.4634412101829708
585,Eager Raccoon,eager-raccoon@example.com,49711772278600,2025-01-28 11:20:51.000000,84266,0,True,0.0,True,True,2,True,4,4,False,True,False,Engineering,1.0,4,1.0,Bachelor's Degree,3,True,False,False,7,0,0,0,0,2,1,1,1,False,2,0.5,cloud,Berlin,Berlin,Other,Other,True,25,18,10,20,12,21,18.0,20,"['database', 'cloud', 'devops', 'languages']",False,2.0,True,0.0,0.0,83.0,91.0,Senior,Junior,"Azure, Google Cloud Platform, Python, SQL, Terraform, Spark, Scala",relayr: Data Engineer; Royal Cyber: Senior Data Engineer; Systems: Consultant; xiQ: Backend Engineer,78.46153846153847,80.35897435897435,36.61538461538461,57.128205128205124,High,Medium,Mid,Standard,0.9849761469631879,1.079913606911447
586,Kind,kind-elephant@example.com,5491158077463,2025-01-29 00:16:58.000000,52916,0,True,0.0,True,True,2,True,2,2,False,True,False,Other,1.0,2,1.0,,1,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Buenos Aires,Buenos Aires,Other,Other,False,16,0,0,20,10,13,0.0,0,,,,False,0.0,0.0,44.333333333333336,43.0,Mid-Level,Junior,,Corporacion Capsula: Co-Founder; INSR - Digital House: Teacher,7.0256410256410255,5.076923076923077,8.205128205128204,21.897435897435898,Low,Low,Junior,Budget,0.8378058306246379,0.8126086627863028
587,Energetic Seal,energetic-seal@example.com,,2025-01-28 10:31:26.000000,86564,0,True,0.0,True,True,2,True,0,0,False,False,False,None,0.0,0,0.0,Bachelor's Degree,1,True,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Brazil,Brazil,South America,Americas,False,0,0,10,20,7,0,0.0,20,,,,True,0.0,0.0,35.833333333333336,47.0,Entry-Level,Entry-Level,,,3.1794871794871797,7.487179487179488,38.56410256410256,2.5128205128205128,Low,Low,Entry,Standard,0.4139519122652989,0.5429508802735549
588,Optimistic Xenops,optimistic-xenops@example.com,8801712531175,2025-01-28 01:50:26.000000,47037,0,True,0.0,True,True,2,True,5,5,False,True,False,Engineering,1.0,5,1.0,Bachelor's Degree,1,True,False,True,9,4,1,0,0,0,0,1,2,True,3,0.5,frontend,Bangladesh,Bangladesh,Asia,Asia,False,25,24,10,20,12,25,23.0,20,"['frontend', 'backend', 'devops', 'languages']",True,3.0,True,0.0,0.0,89.0,100.0,Senior,Mid-Level,"Django, Python, React, TypeScript, Vue JS, Ansible, Agile, Angular, REST APIs",Air Labs: Senior Backend Engineer; ASTRO: Vice President; IT-button.com: Software Architect; KuwaitNET: Python Developer; Optimizely: Senior Software Engineer,86.61538461538461,89.94871794871796,1.8461538461538463,68.92307692307692,Excellent,Medium,Mid,Budget,1.8921274741161214,2.12598592597317
589,Unique Hedgehog,unique-hedgehog@example.com,306985956580,2025-01-27 02:39:39.000000,104842,0,True,0.0,True,True,2,True,3,3,False,False,True,Engineering,1.0,3,1.0,Master's Degree,4,False,True,True,13,6,2,0,0,0,1,0,3,True,6,0.5,frontend,Greece,Greece,Other,Other,False,24,30,15,15,12,12,33.0,25,"['frontend', 'backend', 'database', 'languages']",True,6.0,False,2.0,0.0,94.0,97.0,Senior,Junior,"Bootstrap, JavaScript, SQL, Jest, HTML/CSS, Express, React, Java, GIS, TailwindCSS, Node JS, Angular, TypeScript",Capbase: Software Developer; TOMI: Engineering Manager; Technical Topographical Office SKS: Engineering Manager,94.66666666666667,86.46153846153845,57.74358974358974,40.35897435897436,Excellent,Medium,Mid,Premium,0.8965872455695236,0.9252017321302531
590,Playful Yeti,playful-yeti@example.com,50936147102,2025-01-28 12:19:42.000000,128674,0,True,0.0,True,True,2,True,1,1,False,False,False,Other,1.0,1,1.0,Master's Degree,2,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Haíti,Haíti,Other,Other,False,8,0,15,15,10,4,0.0,20,,,,False,0.0,0.0,46.333333333333336,49.0,Junior,Entry-Level,,Electricite d'Haíti: Accountant,8.564102564102564,10.102564102564102,83.7948717948718,8.76923076923077,Low,Low,Junior,Premium,0.3600831040717887,0.3808073115003808
591,Intelligent Octopus,intelligent-octopus@example.com,554135288118,2025-01-29 01:49:33.000000,80738,0,True,0.0,True,True,2,True,5,5,False,False,False,Other,1.0,5,1.0,Master's Degree,3,False,True,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Brazil,Brazil,South America,Americas,False,25,0,15,20,10,20,0.0,25,,,,False,1.0,0.0,68.33333333333333,75.0,Senior,Junior,,BFF Advisors: Partner; Buffara Bueno Advogados: Partner; Grupo Haztec: Legal Specialist; Geoplan: Legal Specialist; Camargo Corrê: Lawyer,53.84615384615385,56.51282051282052,33.43589743589744,68.92307692307692,Medium,Low,Mid,Standard,0.8463590048469535,0.9289306150759246
592,Clever Kangaroo,clever-kangaroo@example.com,5511965984245,2025-01-26 23:32:37.000000,138191,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Associate's Degree,4,True,False,False,4,2,0,0,0,0,0,0,3,False,3,0.25,languages,São Paulo,São Paulo,Other,Other,False,16,14,5,15,12,8,15.5,15,"['frontend', 'languages']",False,3.0,True,0.0,0.0,60.0,65.5,Mid-Level,Entry-Level,"JavaScript, HTML/CSS, Java, Python",Freelancer: Full Stack Developer; Comando da Aeronáutica: Operational Specialist,30.71794871794872,36.56410256410256,92.41025641025641,21.897435897435898,Medium,Low,Junior,Premium,0.4341816760859969,0.4739816630605466
593,Incredible Flamingo,incredible-flamingo@example.com,201225766651,2025-01-28 00:42:59.000000,117941,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,3,1.0,Bachelor's Degree,1,True,False,False,13,2,1,0,6,0,0,0,2,True,4,0.5,data,Cairo,Cairo,Other,Other,False,24,28,10,15,12,12,30.0,20,"['frontend', 'backend', 'data', 'languages']",True,4.0,True,0.0,0.0,87.0,89.0,Senior,Junior,"NLP, Machine Learning, Arduino, Hadoop, React, Pytorch, Java, Computer Vision, Python, Next JS, Pandas, Flask, Tensorflow",Nanbox: Backend Engineer; Future Minds: Tutor; Brightskies: Software Developer Intern,84.2051282051282,78.15384615384615,72.1025641025641,40.35897435897436,Excellent,Medium,Mid,Premium,0.7376569640752579,0.7546145954333099
594,Happy Jaguar,happy-jaguar@example.com,5565999200199,2025-01-26 10:28:21.000000,139989,0,True,0.0,True,True,2,True,6,6,False,False,False,Engineering,1.0,6,1.0,Bachelor's Degree,1,True,False,True,4,0,0,0,0,0,0,0,3,False,2,0.125,languages,Curitiba,Curitiba,Other,Other,False,25,12,10,15,12,20,11.25,20,['languages'],False,2.0,True,0.0,0.0,72.0,78.25,Senior,Junior,"Java, Unity, C++, Python",Wildlife Studios: Game Developer; Opala Studios: Software Engineer; Manalith Studios: Software Engineer; Siemens Energy: Software Development Engineer 1 (SDE 1); Lunari Studios: Software Developer; LAJE Studio: Research and Development,59.58974358974359,63.12820512820513,94.66666666666667,76.61538461538461,High,Low,Senior,Premium,0.5143261256241561,0.5589724906956975
595,Talented Lemur,talented-lemur@example.com,5531994749271,2025-01-27 09:22:54.000000,74259,0,True,0.0,True,True,2,True,2,2,False,False,True,Other,1.0,2,1.0,Bachelor's Degree,1,True,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Ribeirao Preto,Ribeirao Preto,Other,Other,False,16,0,10,20,10,8,0.0,20,,,,True,0.0,0.0,54.333333333333336,58.0,Mid-Level,Entry-Level,,Lett Digital: Scrum Master; Farma Ventures: Innovation Manager,18.974358974358974,23.692307692307693,29.128205128205124,21.897435897435898,Medium,Low,Junior,Standard,0.7316733774132878,0.7810501084043685
596,Trustworthy,trustworthy-ibex@example.com,880151724947584,2025-01-27 12:21:36.000000,116798,0,True,0.0,True,True,2,True,4,4,False,False,False,Engineering,1.0,4,1.0,Master's Degree,5,True,False,True,5,1,1,0,0,0,1,0,0,True,1,0.375,frontend,Dhaka,Dhaka,Other,Other,False,25,12,15,15,12,16,11.75,25,"['frontend', 'backend', 'database']",True,1.0,True,0.0,0.0,77.0,79.75,Senior,Junior,"Project Management, HR, HTML/CSS, PHP, SQL",Fiber@Home Global: Software Developer; Fiber@Home Limited: Software Developer; Children’s Hope: IT Support Specialist; Supreme Supports Pvt. Ltd: Consultant,69.48717948717949,65.12820512820512,71.17948717948718,57.128205128205124,High,Low,Mid,Premium,0.6592578640045206,0.6828027877189677
597,Hopeful,hopeful-hedgehog@example.com,,2025-01-29 03:00:05.000000,66628,0,True,0.0,True,True,2,True,6,6,False,True,True,Other,1.0,6,1.0,Bachelor's Degree,1,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Houston,Houston,Other,Other,False,25,0,10,20,9,25,0.0,15,,,,False,0.0,0.0,62.5,69.0,Senior,Mid-Level,,Valon Plus for Medical Insurance Billing Solutions: Accountant; The Home Depot: Operational Specialist; Fro Link for Export: Managing Director; Flame for Building and Constructions: Accountant; Mazars Egypt: Financial Analyst; Baker Tilly Egypt: Financial Analyst,37.07692307692308,44.41025641025641,21.23076923076923,76.61538461538461,Medium,Low,Senior,Standard,0.9380440655580237,1.035600648376058
598,Adorable Unicorn,adorable-unicorn@example.com,962796412138,2025-01-26 18:43:03.000000,77463,0,True,0.0,True,True,2,True,4,4,True,True,False,Engineering,1.0,22,5.5,Bachelor's Degree,1,True,False,False,11,2,0,1,0,3,1,1,4,False,6,0.75,languages,Jordan,Jordan,Other,Other,False,25,30,10,20,12,31,33.5,20,"['frontend', 'mobile', 'database', 'cloud', 'devops', 'languages']",False,6.0,True,0.0,0.0,95.0,116.5,Senior,Mid-Level,"SQL, REST APIs, Amazon Web Services, C#, Azure, Docker, Java, Python, Angular, Flutter, TypeScript",Microsoft: Senior Software Engineer; Amazon: Software Engineer; eFawateerCom: Software Engineer; Genie9: Software Engineer,96.41025641025641,99.28205128205128,31.28205128205128,99.7948717948718,Excellent,High,Mid,Standard,1.226391954868776,1.503943818339078
599,Lively Xenops,lively-xenops@example.com,13235990754,2025-01-28 03:05:28.000000,108609,0,True,0.0,True,True,2,True,3,3,False,True,True,Other,1.0,3,1.0,Master's Degree,3,False,True,True,1,0,0,0,0,0,0,0,0,False,0,0.0,None,United States,United States,North America,Americas,False,24,2,15,10,12,17,1.0,30,[],False,0.0,False,2.0,2.0,61.0,70.0,Senior,Junior,Content Creation,ZadoffAl Studios: Director; Allen Zadoff Books: Writer; Stealth Startup Game Studio: Writer,32.05128205128205,46.76923076923077,62.05128205128205,40.35897435897436,Medium,Low,Mid,Premium,0.5616477455827786,0.6445138064064673
600,Hilarious,hilarious-yak@example.com,16015493301,2025-01-26 07:14:46.000000,52736,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Associate's Degree,1,True,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Temple,Temple,Other,Other,False,16,0,5,20,10,8,0.0,15,,,,True,0.0,0.0,49.333333333333336,53.0,Mid-Level,Entry-Level,,Chegg: Engineering Domain Expert; Fuzzy's Taco Shop: Operational Specialist,12.205128205128204,14.871794871794872,7.6923076923076925,21.897435897435898,Low,Low,Junior,Budget,0.9354773462783172,1.0050060679611652
601,Curious Rabbit,curious-rabbit@example.com,19084179192,2025-01-28 02:41:16.000000,90426,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Master's Degree,2,True,False,True,9,4,1,0,0,0,1,0,2,True,4,0.5,frontend,Jersey City,Jersey City,Other,Other,False,16,26,15,20,12,8,26.0,25,"['frontend', 'backend', 'database', 'languages']",True,4.0,True,0.0,0.0,87.0,91.0,Mid-Level,Entry-Level,"Bootstrap, HTML/CSS, Java, JavaScript, MongoDB, Node JS, React, Redux, Agile",State Street: Frontend Engineer; Tesco: Frontend Engineer,84.2051282051282,80.35897435897435,42.46153846153846,21.897435897435898,Excellent,Medium,Junior,Standard,0.9621126667109017,1.006347731847035
602,Curious Newt,curious-newt@example.com,14372298033,2025-01-27 20:24:19.000000,83423,0,True,0.0,True,True,2,True,6,6,False,True,False,Engineering,1.0,6,1.0,Master's Degree,2,False,True,True,8,0,0,0,0,3,0,2,2,False,2,0.375,cloud,Canada,Canada,North America,Americas,False,25,20,15,15,12,25,17.75,25,"['cloud', 'devops', 'languages']",False,2.0,False,1.0,0.0,85.0,94.75,Senior,Mid-Level,"Microservices, Kubernetes, C#, Azure, Docker, Java, NET, Kafka",STS Accounting Services: Senior Software Engineer; Tosan: Senior Software Engineer; Kish Ware: Senior Software Engineer; Ronin: Software Developer; Rozaneh: Software Developer; Nebras: Software Developer,81.7948717948718,84.46153846153847,35.48717948717949,76.61538461538461,High,Medium,Senior,Standard,1.0189036596622034,1.1357779029763975
603,Reliable,reliable-zorse@example.com,5549919948276,2025-01-28 00:11:44.000000,105772,0,True,0.0,True,True,2,True,4,4,False,False,False,Engineering,1.0,4,1.0,Bachelor's Degree,1,True,False,False,15,5,3,1,0,0,2,0,1,True,4,0.625,frontend,Brazil,Brazil,South America,Americas,False,25,28,10,20,12,16,33.25,20,"['frontend', 'backend', 'mobile', 'database', 'languages']",True,4.0,True,0.0,0.0,93.0,101.25,Senior,Junior,"SQL, REST APIs, Jest, Nest JS, React Native, PHP, HTML/CSS, Express, React, TailwindCSS, PostgreSQL, Next JS, Node JS, Angular, TypeScript",Launchcode: Full Stack Developer; StarApp Sistemas: Full Stack Developer; DIMO Soluções em Tecnologia: Full Stack Developer; Unochapecó: Full Stack Developer,92.66666666666666,90.92307692307692,58.56410256410256,57.128205128205124,Excellent,Medium,Mid,Premium,0.8792497069167643,0.9572476647884127
604,Smart Raccoon,smart-raccoon@example.com,119193961521,2025-01-28 15:05:37.000000,75768,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Doctorate,2,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Canada,Canada,North America,Americas,False,16,0,20,15,10,8,0.0,30,,,,False,2.0,0.0,59.333333333333336,63.0,Mid-Level,Entry-Level,,Circle Cardiovascular Imaging: Machine Learning Engineer; UNC Chapel Hill: Researcher,30.05128205128205,32.56410256410256,30.05128205128205,21.897435897435898,Medium,Low,Junior,Standard,0.7830922465068807,0.8314855875831485
605,Adorable Zebra,adorable-zebra@example.com,,2025-01-26 14:50:28.000000,134247,0,True,0.0,True,True,2,True,4,4,True,True,True,Other,1.0,13,3.25,Master's Degree,2,False,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,United States,United States,North America,Americas,False,25,0,15,5,9,31,0.0,20,,,,False,0.0,0.0,52.5,65.0,Senior,Mid-Level,,Microsoft: Lead Software Engineer; U.S. Department of Energy: Consultant; Asthma and Allergy Foundation of America: Director; Cowboy Jungle: Management Consultant,15.897435897435896,35.58974358974359,89.23076923076924,95.84615384615385,Medium,Low,Mid,Premium,0.3910701915126595,0.4841821418728165
606,Mischievous Seal,mischievous-seal@example.com,573213209729,2025-01-28 14:28:41.000000,110943,0,True,0.0,True,True,2,True,5,5,False,False,False,Other,1.0,5,1.0,Master's Degree,2,False,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Colombia,Colombia,Other,Other,False,25,0,15,15,10,20,0.0,20,,,,False,0.0,0.0,63.333333333333336,65.0,Senior,Junior,,Escuela Colombiana de Ingeniería Julio Garavito: Tutor; Universidad del Cauca: Robotics Engineer; Universidad El Bosque: Researcher; Sofistic SAS: Cybersecurity Analyst; Millenium BPO: Research and Development,40.61538461538461,35.58974358974359,64.51282051282051,68.92307692307692,Medium,Low,Mid,Premium,0.5708637168035238,0.5858864461930902
607,Sincere,sincere-tapir@example.com,116028493301,2025-01-28 07:52:41.000000,118894,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,7,2.3333333333333335,Master's Degree,2,True,True,True,12,4,1,0,1,1,1,0,2,True,4,0.75,frontend,Tempe,Tempe,Other,Other,False,24,28,15,15,12,12,31.5,30,"['frontend', 'backend', 'data', 'database', 'cloud', 'languages']",True,4.0,True,1.0,0.0,92.0,100.5,Senior,Junior,"NLP, JavaScript, SQL, Power BI, REST APIs, Azure, HTML/CSS, React, Django, Java, ETL, Angular",Arizona State University: Research and Development Intern; Accenture: Application Developer; Tenilo Revolutions: Software Developer Intern,91.23076923076923,90.51282051282051,72.71794871794872,83.48717948717949,Excellent,Medium,Mid,Premium,0.7737985095967836,0.8452907632008343
608,Calm Zebra,calm-zebra@example.com,549364154700205,2025-01-27 06:57:24.000000,133000,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,6,3.0,Bachelor's Degree,2,True,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Saenz Peña,Saenz Peña,Other,Other,False,16,0,10,15,10,8,0.0,20,,,,True,0.0,0.0,49.333333333333336,53.0,Mid-Level,Entry-Level,,Globant: Data Engineer; National University of Chaco Austral: Tutor,12.205128205128204,14.871794871794872,87.8974358974359,76.61538461538461,Low,Low,Junior,Premium,0.3709273182957394,0.39849624060150374
609,Brave Unicorn,brave-unicorn@example.com,16788659090,2025-01-29 03:43:43.000000,93827,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,7,2.3333333333333335,Doctorate,3,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Cumming,Cumming,Other,Other,False,24,0,20,20,10,12,0.0,30,,,,False,2.0,0.0,72.33333333333333,72.0,Senior,Junior,,Trimble: Software Engineer; Georgia Institute of Technology: Researcher; 3D Systems: Operational Specialist,60.71794871794872,50.76923076923077,46.56410256410257,83.48717948717949,High,Low,Mid,Standard,0.7709223713145825,0.7673697336587549
610,Optimistic Elephant,optimistic-elephant@example.com,57423212137037,2025-01-26 13:26:22.000000,102953,0,True,0.0,True,True,2,True,7,6,False,True,False,Engineering,0.8571428571428571,7,1.0,Bachelor's Degree,5,True,False,False,5,1,0,0,0,1,1,0,2,False,3,0.5,languages,Colombia,Colombia,Other,Other,False,25,16,10,15,12,25,19.0,20,"['frontend', 'database', 'cloud', 'languages']",False,3.0,True,0.0,0.0,76.0,91.0,Senior,Mid-Level,"SQL, C#, Azure, React, Java",Asolvi AS: Senior Full Stack Developer; Contact And Business IT: Senior Software Engineer; Comercializadora COMERKOL S. A.: Senior Software Engineer; M4M Interactividad Ltda.: Software Developer; Comercializadora COMERKOL S. A.: Software Developer; JuridicaColombiana.com: Software Developer; Mercurio Internacional: Software Developer,67.48717948717949,80.35897435897435,55.69230769230769,83.48717948717949,High,Medium,Senior,Premium,0.7382009266364263,0.8838984779462473
611,,hopeful-flamingo@example.com,13177375628,2025-01-26 13:45:58.000000,129664,0,True,0.0,True,True,2,True,3,3,False,True,True,Engineering,1.0,3,1.0,Master's Degree,2,False,True,True,4,0,0,0,0,1,0,1,3,False,3,0.375,languages,Charlottesville,Charlottesville,Other,Other,False,24,14,15,15,10,17,16.75,25,"['cloud', 'devops', 'languages']",False,3.0,False,1.0,0.0,76.33333333333333,83.75,Senior,Junior,"Java, Docker, Python, C++",Laser Thermal: Senior Software Engineer; Neo Cybernetica: Senior Robotics Engineer; GEM Technologies: Lead Software Engineer,68.61538461538461,71.8974358974359,84.71794871794872,40.35897435897436,High,Medium,Mid,Premium,0.5887010529779533,0.6459001727541955
